identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
608108452,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
608042916,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,600,3203,106.77,8.9,us
607977380,user,Suisse,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,ch
607911844,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
607846308,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,297,3203,106.77,8.9,gb
607780772,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,693,3203,106.77,8.9,it
607715236,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,657,3203,106.77,8.9,de
607649700,user,Suisse,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,ch
607584164,user,Hong Kong,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,hk
607518628,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
607453092,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
607387556,user,France,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
607322020,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,dk
607256484,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,501,3203,106.77,8.9,it
607190948,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,de
607125412,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
607059876,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,694,3203,106.77,8.9,us
606994340,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
606928804,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,510,3203,106.77,8.9,it
606863268,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
606797732,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,au
606732196,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3203,106.77,8.9,it
606666660,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
606601124,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
606535588,user,Etats-Unis,en,3,9,1,0,0,0.0,1,0,F,2,mrs,True,True,False,True,705,3203,106.77,8.9,us
606470052,user,Belgique,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,706,3203,106.77,8.9,be
606404516,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,707,3203,106.77,8.9,it
606338980,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
606273444,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,42,3203,106.77,8.9,gb
606207908,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,297,3203,106.77,8.9,fr
606142372,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
606076836,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,359,3203,106.77,8.9,us
606011300,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,458,3203,106.77,8.9,gb
605945764,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
605880228,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
605814692,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
605749156,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,431,3203,106.77,8.9,it
605683620,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,694,3203,106.77,8.9,it
605618084,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,526,3203,106.77,8.9,it
605552548,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,387,3203,106.77,8.9,es
605487012,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,gb
605421476,user,France,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
605355940,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,158,3203,106.77,8.9,fr
605290404,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,se
605224868,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,dk
605159332,user,Algérie,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,dz
605093796,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,fr
605028260,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,170,3203,106.77,8.9,fr
604962724,user,Mexique,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,mx
604897188,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,707,3203,106.77,8.9,es
604831652,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,es
604766116,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
604700580,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
604635044,user,Allemagne,de,3,0,4,0,0,0.0,0,0,M,1,mr,True,False,True,True,700,3203,106.77,8.9,de
604569508,user,France,fr,3,9,4,0,0,0.0,0,0,M,1,mr,True,False,True,True,583,3203,106.77,8.9,fr
604503972,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
604438436,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
604307364,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,3203,106.77,8.9,us
604241828,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
604176292,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
604110756,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,665,3203,106.77,8.9,it
604045220,user,France,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
603979684,user,Roumanie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,ro
603914148,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
603848612,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
603783076,user,Royaume-Uni,en,3,8,2,0,0,0.0,2,0,F,2,mrs,True,False,True,True,309,3203,106.77,8.9,gb
603717540,user,Nouvelle Zélande,en,3,8,8,0,0,0.0,1,0,F,2,mrs,True,False,True,True,336,3203,106.77,8.9,nz
603586468,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,es
603520932,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,628,3203,106.77,8.9,fr
603455396,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,703,3203,106.77,8.9,it
603389860,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,707,3203,106.77,8.9,fr
603324324,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,gb
603258788,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,625,3203,106.77,8.9,nl
603193252,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
603127716,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,au
603062180,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
602996644,user,Italie,it,3,8,0,0,0,0.0,5,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
602931108,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
602865572,user,Danemark,en,3,8,0,0,0,0.0,1,0,M,1,mr,True,False,True,True,700,3203,106.77,8.9,dk
602800036,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,693,3203,106.77,8.9,fr
602734500,user,Allemagne,de,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,361,3203,106.77,8.9,de
602668964,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,67,3203,106.77,8.9,us
602603428,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,616,3203,106.77,8.9,us
602537892,user,Suisse,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,703,3203,106.77,8.9,ch
602472356,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,698,3203,106.77,8.9,us
602406820,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
602341284,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,625,3203,106.77,8.9,gb
602275748,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,481,3203,106.77,8.9,gb
602210212,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
602144676,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
602079140,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,de
602013604,user,Corée du Sud,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,kr
601948068,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,81,3203,106.77,8.9,fr
601882532,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
601816996,user,Maroc,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,ma
601751460,user,Pays-Bas,en,3,8,53,0,0,0.0,26,2,F,2,mrs,True,False,True,True,15,3203,106.77,8.9,nl
601685924,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
601620388,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3203,106.77,8.9,fr
601554852,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
601489316,user,Pologne,en,3,8,13,0,0,0.0,48,7,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,pl
601423780,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
601358244,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
601292708,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,584,3203,106.77,8.9,fr
601227172,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,202,3203,106.77,8.9,us
601161636,user,Etats-Unis,en,3,8,4,0,0,0.0,2,0,F,2,mrs,False,False,False,True,235,3203,106.77,8.9,us
601096100,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
601030564,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
600965028,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,fr
600899492,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
600833956,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,us
600768420,user,Italie,it,3,0,0,0,0,0.0,0,4,F,2,mrs,False,False,False,False,11,3203,106.77,8.9,it
600702884,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
600637348,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
600571812,user,France,fr,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3203,106.77,8.9,fr
600506276,user,France,fr,3,9,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,205,3203,106.77,8.9,fr
600440740,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,ie
600375204,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
600309668,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,387,3203,106.77,8.9,fr
600244132,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,gb
600178596,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
600113060,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
600047524,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
599981988,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
599916452,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,3203,106.77,8.9,de
599850916,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
599785380,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
599719844,user,Qatar,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,qa
599654308,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,549,3203,106.77,8.9,us
599588772,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
599523236,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,295,3203,106.77,8.9,it
599457700,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
599392164,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,de
599326628,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
599261092,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,gb
599195556,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
599130020,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,624,3203,106.77,8.9,de
599064484,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,298,3203,106.77,8.9,gb
598998948,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,18,3203,106.77,8.9,gb
598933412,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,ca
598867876,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,12,3203,106.77,8.9,it
598802340,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,690,3203,106.77,8.9,de
598736804,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
598671268,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,611,3203,106.77,8.9,fr
598605732,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,58,3203,106.77,8.9,fr
598474660,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,nl
598409124,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
598343588,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
598278052,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,643,3203,106.77,8.9,se
598212516,user,Royaume-Uni,en,3,8,1,0,0,0.0,8,0,F,2,mrs,True,True,False,True,603,3203,106.77,8.9,gb
598146980,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3203,106.77,8.9,us
598081444,user,Royaume-Uni,en,3,8,7,0,0,0.0,8,0,F,2,mrs,True,False,True,False,21,3203,106.77,8.9,gb
598015908,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,fr
597950372,user,Allemagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,615,3203,106.77,8.9,de
597884836,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
597819300,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,es
597753764,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,be
597688228,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,620,3203,106.77,8.9,fr
597622692,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,336,3203,106.77,8.9,fr
597557156,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,689,3203,106.77,8.9,gb
597491620,user,Allemagne,de,3,8,8,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,de
597426084,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
597360548,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,121,3203,106.77,8.9,fr
597295012,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
597229476,user,Suède,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,595,3203,106.77,8.9,se
597163940,user,Royaume-Uni,en,3,8,7,0,0,0.0,1,0,F,2,mrs,True,False,True,True,16,3203,106.77,8.9,gb
597098404,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
597032868,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
596901796,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
596836260,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
596770724,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
596705188,user,Taiwan,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,tw
596639652,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,442,3203,106.77,8.9,es
596574116,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,707,3203,106.77,8.9,fr
596508580,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
596443044,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
596377508,user,Madagascar,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,68,3203,106.77,8.9,mg
596311972,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
596246436,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
596180900,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,657,3203,106.77,8.9,fr
596115364,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
596049828,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,242,3203,106.77,8.9,it
595984292,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,556,3203,106.77,8.9,se
595918756,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,True,False,True,176,3203,106.77,8.9,us
595853220,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
595787684,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,412,3203,106.77,8.9,fr
595722148,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,275,3203,106.77,8.9,au
595656612,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
595591076,user,Russie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,ru
595525540,user,Australie,en,3,8,10,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,au
595460004,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
595394468,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,273,3203,106.77,8.9,gb
595328932,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,260,3203,106.77,8.9,us
