identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
969408419,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,664,2855,95.17,7.93,fr
969342883,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,152,2855,95.17,7.93,es
969277347,user,Iran,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,ir
969211811,user,Iran,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,645,2855,95.17,7.93,ir
969146275,user,France,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,319,2855,95.17,7.93,fr
969080739,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,440,2855,95.17,7.93,it
969015203,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
968949667,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
968884131,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,es
968818595,user,Espagne,es,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,689,2855,95.17,7.93,es
968753059,user,Pologne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,pl
968687523,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,13,2855,95.17,7.93,it
968621987,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
968556451,user,Iran,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,ir
968490915,user,Chine,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,cn
968425379,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,626,2855,95.17,7.93,it
968359843,user,Royaume-Uni,en,3,8,27,0,0,0.0,11,0,F,2,mrs,False,False,False,True,353,2855,95.17,7.93,gb
968294307,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
968228771,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
968163235,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
968097699,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
968032163,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
967966627,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
967901091,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
967835555,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
967770019,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,665,2855,95.17,7.93,gb
967704483,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
967638947,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,470,2855,95.17,7.93,us
967573411,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
967507875,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
967442339,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
967376803,user,Suisse,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,ch
967311267,user,Royaume-Uni,en,3,8,13,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
967245731,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
967180195,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
967114659,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,dk
967049123,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
966983587,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
966918051,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
966852515,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,de
966786979,user,France,fr,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,348,2855,95.17,7.93,fr
966721443,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
966655907,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
966590371,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
966524835,user,Finlande,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fi
966459299,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,685,2855,95.17,7.93,fr
966393763,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,es
966328227,user,Hong Kong,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,635,2855,95.17,7.93,hk
966262691,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
966197155,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
966131619,user,Russie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,ru
966066083,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,387,2855,95.17,7.93,it
966000547,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
965935011,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,615,2855,95.17,7.93,us
965869475,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,625,2855,95.17,7.93,fr
965803939,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,252,2855,95.17,7.93,fr
965738403,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
965672867,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,it
965607331,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,ca
965541795,user,Danemark,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,380,2855,95.17,7.93,dk
965476259,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
965410723,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
965345187,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,691,2855,95.17,7.93,us
965279651,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
965214115,user,Etats-Unis,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
965148579,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,84,2855,95.17,7.93,be
965083043,user,Suisse,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,406,2855,95.17,7.93,ch
965017507,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,660,2855,95.17,7.93,fr
964951971,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,se
964886435,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
964820899,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,gb
964755363,user,Royaume-Uni,en,3,8,8,0,0,0.0,0,0,M,1,mr,True,False,True,True,694,2855,95.17,7.93,gb
964689827,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,au
964624291,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,655,2855,95.17,7.93,gb
964558755,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,583,2855,95.17,7.93,be
964493219,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,149,2855,95.17,7.93,se
964427683,user,Italie,it,3,8,23,0,0,0.0,0,0,F,2,mrs,True,False,True,True,19,2855,95.17,7.93,it
964362147,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
964296611,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,168,2855,95.17,7.93,fr
964231075,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,616,2855,95.17,7.93,gb
964165539,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
964100003,user,Chine,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,569,2855,95.17,7.93,cn
964034467,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,685,2855,95.17,7.93,fr
963968931,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,de
963903395,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
963837859,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,659,2855,95.17,7.93,de
963772323,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,342,2855,95.17,7.93,fr
963706787,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,es
963641251,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,694,2855,95.17,7.93,fr
963575715,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
963510179,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
963444643,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
963379107,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,641,2855,95.17,7.93,us
963313571,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
963248035,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,nl
963182499,user,Italie,it,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,98,2855,95.17,7.93,it
963116963,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
963051427,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
962985891,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,654,2855,95.17,7.93,de
962920355,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
962854819,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
962723747,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
962658211,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,577,2855,95.17,7.93,fr
962592675,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
962527139,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
962461603,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,430,2855,95.17,7.93,fr
962396067,user,Singapour,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,385,2855,95.17,7.93,sg
962330531,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
962264995,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
962199459,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,es
962133923,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,617,2855,95.17,7.93,fr
962068387,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
962002851,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,hk
961937315,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,281,2855,95.17,7.93,nl
961871779,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
961806243,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,624,2855,95.17,7.93,gb
961740707,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
961675171,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,432,2855,95.17,7.93,fr
961609635,user,Allemagne,en,3,8,1,0,0,0.0,3,0,F,2,mrs,False,False,False,True,61,2855,95.17,7.93,de
961544099,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,694,2855,95.17,7.93,es
961478563,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
961413027,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,452,2855,95.17,7.93,de
961347491,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,645,2855,95.17,7.93,fr
961281955,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
961216419,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
961150883,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
961085347,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,fr
961019811,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,es
960954275,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
960888739,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,fr
960823203,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,691,2855,95.17,7.93,gb
960757667,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,au
960692131,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
960626595,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
960561059,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
960495523,user,Singapour,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,156,2855,95.17,7.93,sg
960429987,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
960364451,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
960298915,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
960233379,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,nl
960167843,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
960102307,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,663,2855,95.17,7.93,es
960036771,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,be
959971235,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
959905699,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,es
959840163,user,Pologne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,611,2855,95.17,7.93,pl
959774627,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,248,2855,95.17,7.93,fr
959709091,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,693,2855,95.17,7.93,fr
959643555,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
959578019,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
959512483,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
959446947,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
959381411,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,657,2855,95.17,7.93,au
959315875,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,628,2855,95.17,7.93,fr
959250339,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,195,2855,95.17,7.93,fr
959184803,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
959119267,user,Nouvelle Zélande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,nz
959053731,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
958988195,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
958922659,user,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,be
958857123,user,Autriche,de,3,8,0,0,0,0.0,0,1,M,1,mr,True,False,True,True,235,2855,95.17,7.93,at
958791587,user,Allemagne,de,3,8,0,2,0,0.0,2,3,F,2,mrs,False,False,False,True,69,2855,95.17,7.93,de
958726051,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,503,2855,95.17,7.93,gb
958660515,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
958594979,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
958529443,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,622,2855,95.17,7.93,fr
958463907,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,au
958398371,user,Canada,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,ca
958332835,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,108,2855,95.17,7.93,fr
958267299,user,Suède,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,109,2855,95.17,7.93,se
958201763,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,it
958136227,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,545,2855,95.17,7.93,gb
958070691,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
958005155,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
957939619,user,Allemagne,de,3,8,1,0,0,0.0,3,0,M,1,mr,True,False,True,True,554,2855,95.17,7.93,de
957874083,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
957808547,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,157,2855,95.17,7.93,fr
957743011,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,459,2855,95.17,7.93,fr
957677475,user,Norvège,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,50,2855,95.17,7.93,no
957611939,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,2855,95.17,7.93,fr
957546403,user,France,fr,3,8,14,0,0,0.0,0,0,F,2,mrs,True,True,False,True,281,2855,95.17,7.93,fr
957480867,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,84,2855,95.17,7.93,gb
957415331,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,671,2855,95.17,7.93,au
957349795,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
957284259,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
957218723,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
957153187,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,nl
