identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
2281766819,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,gb
2281701283,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,503,3195,106.5,8.88,gb
2281635747,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2281570211,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,476,3195,106.5,8.88,fr
2281504675,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2281439139,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2281373603,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2281308067,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,223,3195,106.5,8.88,fr
2281242531,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,665,3195,106.5,8.88,gb
2281176995,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,it
2281111459,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2281045923,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2280980387,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2280914851,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2280849315,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,fr
2280783779,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2280718243,user,Pologne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,685,3195,106.5,8.88,pl
2280652707,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2280587171,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2280521635,user,Espagne,es,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,es
2280456099,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,3,miss,False,False,False,True,699,3195,106.5,8.88,gb
2280390563,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,de
2280325027,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,es
2280259491,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,it
2280193955,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,us
2280128419,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,51,3195,106.5,8.88,de
2280062883,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,us
2279997347,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2279931811,user,Etats-Unis,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,666,3195,106.5,8.88,us
2279866275,user,Belgique,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,True,True,False,True,686,3195,106.5,8.88,be
2279800739,user,Royaume-Uni,en,3,8,2,2,0,0.0,0,0,F,2,mrs,True,False,True,True,11,3195,106.5,8.88,gb
2279735203,user,Japon,en,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,355,3195,106.5,8.88,jp
2279669667,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,699,3195,106.5,8.88,es
2279604131,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,625,3195,106.5,8.88,it
2279538595,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2279473059,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,fr
2279407523,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,gb
2279341987,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,gb
2279276451,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,it
2279210915,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,688,3195,106.5,8.88,ca
2279145379,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2279079843,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2279014307,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2278948771,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,fr
2278883235,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,699,3195,106.5,8.88,dk
2278817699,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2278752163,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2278686627,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2278621091,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,492,3195,106.5,8.88,gb
2278555555,user,Etats-Unis,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,534,3195,106.5,8.88,us
2278490019,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,gb
2278424483,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,3195,106.5,8.88,it
2278358947,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,es
2278293411,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2278227875,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,673,3195,106.5,8.88,es
2278162339,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2278096803,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,it
2278031267,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,226,3195,106.5,8.88,us
2277965731,user,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,698,3195,106.5,8.88,be
2277900195,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,se
2277834659,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2277769123,user,France,fr,3,8,0,0,0,0.0,2,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,fr
2277703587,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,be
2277638051,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2277572515,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,es
2277506979,user,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,True,False,True,681,3195,106.5,8.88,fr
2277441443,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2277375907,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,it
2277310371,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,fr
2277244835,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,3195,106.5,8.88,es
2277179299,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2277113763,user,Suède,en,3,9,0,0,0,0.0,1,0,M,1,mr,True,True,True,True,274,3195,106.5,8.88,se
2277048227,user,Italie,it,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,162,3195,106.5,8.88,it
2276982691,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,582,3195,106.5,8.88,gb
2276917155,user,Royaume-Uni,en,3,8,15,0,0,0.0,3,0,F,2,mrs,True,False,True,True,22,3195,106.5,8.88,gb
2276851619,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,684,3195,106.5,8.88,gb
2276786083,user,Norvège,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,323,3195,106.5,8.88,no
2276720547,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,427,3195,106.5,8.88,es
2276655011,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,de
2276589475,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,3195,106.5,8.88,es
2276523939,user,Espagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,386,3195,106.5,8.88,es
2276458403,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2276392867,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,696,3195,106.5,8.88,fr
2276327331,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2276261795,user,Israel,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,il
2276196259,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,us
2276130723,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2276065187,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,676,3195,106.5,8.88,fr
2275999651,user,Etats-Unis,en,3,8,36,0,0,0.0,14,3,F,2,mrs,True,False,True,True,11,3195,106.5,8.88,us
2275934115,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2275868579,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,nl
2275803043,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,hk
2275737507,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2275671971,user,Inde,en,3,9,11,0,0,0.0,0,0,M,1,mr,True,False,True,True,476,3195,106.5,8.88,in
2275606435,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,654,3195,106.5,8.88,fr
2275540899,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,es
2275475363,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,513,3195,106.5,8.88,hk
2275409827,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,699,3195,106.5,8.88,de
2275344291,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,630,3195,106.5,8.88,fr
2275278755,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,fr
2275213219,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,636,3195,106.5,8.88,us
2275147683,user,Italie,it,3,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,3195,106.5,8.88,it
2275082147,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2275016611,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2274951075,user,Roumanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,ro
2274885539,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,170,3195,106.5,8.88,fr
2274820003,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,393,3195,106.5,8.88,fr
2274754467,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,437,3195,106.5,8.88,gb
2274688931,user,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,be
2274623395,user,Etats-Unis,en,3,8,24,0,0,0.0,0,0,F,2,mrs,False,False,False,True,368,3195,106.5,8.88,us
2274557859,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,371,3195,106.5,8.88,us
2274492323,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,95,3195,106.5,8.88,us
2274426787,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2274361251,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,fr
2274295715,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,gb
2274230179,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,it
2274164643,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2274099107,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,gb
2274033571,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2273902499,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,593,3195,106.5,8.88,us
2273836963,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,fr
2273771427,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,de
2273705891,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,es
2273640355,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,684,3195,106.5,8.88,it
2273574819,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,184,3195,106.5,8.88,us
2273509283,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,476,3195,106.5,8.88,it
2273443747,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,212,3195,106.5,8.88,gb
2273378211,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2273312675,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2273247139,user,Allemagne,de,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,de
2273181603,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,443,3195,106.5,8.88,fr
2273116067,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2273050531,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,608,3195,106.5,8.88,fr
2272984995,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,fr
2272919459,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,548,3195,106.5,8.88,it
2272853923,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2272788387,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,us
2272722851,user,Réunion,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,re
2272657315,user,France,fr,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,44,3195,106.5,8.88,fr
2272591779,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,699,3195,106.5,8.88,fr
2272526243,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,699,3195,106.5,8.88,se
2272460707,user,Allemagne,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,de
2272395171,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,30,3195,106.5,8.88,fr
2272329635,user,Indonésie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,id
2272264099,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2272198563,user,Allemagne,de,3,8,0,0,0,0.0,0,4,F,2,mrs,False,False,False,True,163,3195,106.5,8.88,de
2272133027,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,de
2272067491,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,be
2272001955,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,146,3195,106.5,8.88,fr
2271936419,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,676,3195,106.5,8.88,de
2271870883,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,us
2271805347,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,fr
2271739811,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,509,3195,106.5,8.88,us
2271674275,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2271608739,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2271543203,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,304,3195,106.5,8.88,fr
2271477667,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,nl
2271412131,user,Suède,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,32,3195,106.5,8.88,se
2271346595,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fr
2271281059,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,590,3195,106.5,8.88,gb
2271215523,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2271149987,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,699,3195,106.5,8.88,fr
2271084451,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,382,3195,106.5,8.88,fr
2271018915,user,Egypte,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,eg
2270953379,user,Allemagne,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,156,3195,106.5,8.88,de
2270887843,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,698,3195,106.5,8.88,it
2270822307,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2270756771,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,664,3195,106.5,8.88,gb
2270691235,user,Canada,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,ca
2270625699,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,us
2270560163,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,660,3195,106.5,8.88,gb
2270494627,user,Finlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,fi
2270429091,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,us
2270363555,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,gb
2270298019,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,699,3195,106.5,8.88,it
2270232483,user,Norvège,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3195,106.5,8.88,no
